주소,위도,경도
서울특별시 강동구 양재대로 1638,37.532870,127.122940
서울특별시 양천구 등촌로 28,37.512420,126.870580
서울특별시 관악구 관천로19길 97,37.476860,126.948020
인천광역시 부평구 마장로 387,37.452600,126.706170
경기도 광주시 태전동로 29,37.404960,127.251460
경기도 이천시 증신로 242,37.281590,127.442790
인천광역시 계양구 동양로 101,37.456040,126.704520
강원 춘천시 동내면 공지로 70-51,37.877980,127.728970
경기도 하남시 미사강변동로84번길 39,37.534930,127.217950
경기도 화성시 병점구 영통로 14-10,37.201180,126.834380
경기도 용인시 기흥구 언동로217번길 2,37.278890,127.115130
경기도 구리시 이문안로 131,37.593180,127.132730
경기도 파주시 청암로17번길 33,37.756610,126.781550
경기도 남양주시 다산중앙로146번길 12-1,37.637220,127.214190
서울특별시 양천구 목동서로 37,37.515210,126.862460
경기도 수원시 권선구 세류로 36,37.253850,126.973470
서울특별시 양천구 목동로 210,37.513930,126.864980
서울특별시 동대문구 고산자로29길 6,37.576740,127.038690
서울특별시성북구동소문로161,37.590930,127.019770
서울특별시도봉구노해로63다길37,37.673760,127.051090
서울특별시 서대문구 응암로 53,37.582730,126.933100
경기도 용인시 기흥구 새천년로 18,37.284990,127.112980
경기도 이천시 영창로 197,37.280890,127.446520
강원 춘천시 중앙로 73,37.882850,127.734390
인천광역시 남동구 논고개로123번길 17,37.454940,126.709630
강원 홍천군 홍천읍 공작산로 37,37.754070,128.874850
인천광역시 남동구 담방로 39,37.454430,126.705440
경기도 성남시 중원구 광명로 260-1,37.437540,127.134520
서울특별시 노원구 동일로207길 18,37.656100,127.060110
경기도 화성시 동탄지성로 126,37.201580,126.831920
서울특별시 송파구 마천로 255,37.511630,127.107960
서울특별시 동작구 노량진로 40,37.514680,126.940680
경기도 성남시 수정구 산성대로 481,37.440580,127.128830
인천광역시 부평구 길주남로 159,37.454900,126.706960
경기도수원시권선구여기산로24,37.416380,127.519110
경기도 남양주시 별내면 청학로68번길 9,37.635070,127.219060
경기도 수원시 권선구 덕영대로1201번길 16,37.259250,126.968420
강원특별자치도 춘천시 퇴계로 241,37.877220,127.727320
인천광역시 부평구 경인로 669,37.458380,126.706000
인천광역시 서구 원적로 75,37.456110,126.708610
인천 남구 석정로 380-3,37.455440,126.702990
서울특별시 금천구 금하로 619,37.459660,126.892590
경기도 군포시 송부로 36,37.363870,126.936500
경기도 화성시 봉담읍 동화새터길 98,37.200660,126.830860
서울특별시송파구올림픽로4길42,37.512040,127.106830
서울종로구사직로1111,37.574470,126.975940
서울특별시 광진구 천호대로112길 10,37.538430,127.083080
강원춘천시후석로355,37.880310,127.732700
경기도 수원시 권선구 정조로 504-1,37.257320,126.972960
강원특별자치도 춘천시 중앙로 79,37.882060,127.731150
서울특별시 서대문구 세검정로1길 99,37.579590,126.936700
경기도 오산시 남부대로 412,37.153970,127.077710
경기도 남양주시 별내중앙로 49,37.632540,127.212690
경기도 수원시 권선구 금곡로 100,37.258790,126.969350
경기도 시흥시 정왕천로411번길 20,37.381450,126.805200
경기도남양주시와부읍수레로1번길3,37.635540,127.221400
경기도 양주시 고암길 306-77,37.783680,127.044050
경기도 수원시 장안구 서부로2135번길 13,37.304870,127.013550
경기도 남양주시 오남읍 진건오남로 512,37.632350,127.220250
경기도 화성시 우정읍 조암남로 8,37.195780,126.831440
서울특별시도봉구도당로27길59,37.673710,127.046070
경기도 화성시 우정읍 조암로 11,37.203590,126.835280
강원원주시문막읍건등리,37.343750,127.924970
경기도평택시오성면숙성시장길30,36.996880,127.088350
경기도 수원시 권선구 구운로45번길 1,37.260690,126.967360
경기도 안산시 단원구 석수로5길 23,37.318870,126.808450
경기도 용인시 수지구 성복2로 174,37.319250,127.100960
경기도 구리시 경춘북로 252,37.591430,127.127880
서울특별시 동대문구 답십리로 166,37.572180,127.040560
경기도 용인시 기흥구 금화로 101,37.283740,127.115620
경기도 군포시 산본로323번길 20-21,37.364570,126.939680
서울특별시 서대문구 가재울로 59,37.582190,126.937300
경기도 하남시 신장로 172,37.543860,127.217010
인천광역시 부평구 부평문화로 167,37.453180,126.702870
서울특별시 노원구 공릉로38길 17,37.651580,127.059250
서울특별시 강북구 노해로 95,37.640620,127.030610
강원강릉시경강로2093,37.750750,128.877750
서울특별시 성동구 무학로6길 50,37.564990,127.036550
인천광역시 부평구 마장로 385,37.457340,126.707710
경기도 화성시 남양읍 남양로862번길 13,37.198080,126.826630
서울특별시 은평구 가좌로 277,37.607580,126.925080
경기도용인시처인구금령로14,37.413780,127.517100
경기도화성시동탄대로10나길21,37.196760,126.829310
서울특별시 중랑구 용마산로90길 7,37.606300,127.096070
인천광역시 서구 도요지로 25,37.454840,126.700200
서울특별시 송파구 마천로 26,37.512240,127.105930
경기도 남양주시 다산중앙로123번길 22-30,37.640860,127.215630
경기도 화성시 남양읍 화성시청역로 36,37.195240,126.834410
경기도 하남시 미사강변동로 81,37.536380,127.210220
인천광역시 계양구 작전시장로 8,37.453200,126.704030
경기도안양시동안구시민대로190,37.417800,127.515790
인천광역시 미추홀구 숙골로 102,37.458670,126.701230
경기도 평택시 팽성읍 부용로55번길 4,36.988740,127.087060
경기도 평택시 관광특구로 9,36.993880,127.084020
서울특별시 성북구 삼양로4길 4,37.585810,127.019280
경기도 용인시 기흥구 동백7로 83,37.281610,127.118850
서울특별시 영등포구 도림로 195,37.525530,126.892920
경기도 성남시 중원구 광명로 339,37.439610,127.137770
서울특별시 동대문구 왕산로32길 46,37.570860,127.043710
경기도 파주시 금빛로 24-9,37.756400,126.782800
경기도 파주시 초롱꽃로 130,37.760900,126.776810
경기 광주시 초월읍 경충대로 996,37.403980,127.250340
서울특별시 강북구 덕릉로 82,37.636590,127.027710
경기도 수원시 영통구 매탄로79번길 6-12,37.259540,127.050560
서울특별시 금천구 금하로 714,37.460040,126.896020
서울특별시 송파구 토성로 59,37.516510,127.110480
서울특별시종로구종로255,37.577470,126.976960
인천광역시남동구백범로360번길2,37.452260,126.704230
강원 양구군 양구읍 양구새싹로 27,37.755570,128.872210
서울특별시 영등포구 신길로 158,37.530680,126.895910
인천광역시 남동구 구월남로 284,37.456170,126.703560
서울특별시 영등포구 대림로 87,37.524600,126.894270
서울특별시 중랑구 신내로 225,37.602440,127.097450
경기도 평택시 지제동삭2로 181-26,36.995230,127.086970
서울특별시 동대문구 망우로 67,37.572060,127.036390
경기도 남양주시 화도읍 마석중앙로37번길 45,37.634490,127.217810
강원특별자치도 춘천시 춘천로 7,37.883170,127.730570
서울특별시 강남구 테헤란로 101,37.515050,127.051560
경기도 김포시 솔터로 22,37.611140,126.710690
서울특별시 성북구 삼양로 63,37.593820,127.012370
경기도 광명시 새터로 44-7,37.483140,126.867970
경기도 포천시 송우로 62,37.890790,127.196280
경기도 부천시 오정구 오정로 254,37.524520,126.789900
서울특별시 구로구 구일로8길 56,37.491000,126.883650
경기도 시흥시 은계번영길 23,37.382450,126.798960
경기도 수원시 팔달구 정조로 667,37.285760,127.019370
서울특별시 송파구 마천로 315,37.514380,127.108650
경기도 의정부시 용민로 74,37.741720,127.036890
서울특별시 은평구 응암로 248,37.603920,126.928220
인천광역시 계양구 효서로 145,37.454030,126.707340
경기도 용인시 수지구 풍덕천로96번길 3-15,37.317620,127.101900
경기도 고양시 일산동구 숲속마을1로 77,37.658590,126.770560
서울특별시 영등포구 도림로 191,37.526240,126.897750
서울특별시 강동구 성안로13길 42,37.532290,127.121830
인천광역시 남구 토금중로 63,37.460860,126.701760
경기도 용인시 수지구 동천로 69,37.320920,127.097490
경기도 안양시 동안구 경수대로 558,37.394950,126.953070
서울특별시 구로구 구로중앙로14길 12,37.494090,126.887510
인천광역시 남동구 구월로 212,37.460430,126.709910
서울특별시 광진구 자양로 286,37.536020,127.077760
경기도 의정부시 평화로 374,37.736340,127.038070
경기도 남양주시 와부읍 덕소로 177,37.638250,127.212670
경기도 남양주시 오남읍 진건오남로 567,37.632470,127.218360
경기도 화성시 병점1로 218,37.202000,126.832390
인천광역시 남동구 호구포로 218,37.451990,126.701870
서울특별시 강서구 마곡서로 56,37.551460,126.854440
서울특별시 동작구 상도로 181,37.509740,126.934490
경기도 용인시 기흥구 새천년로 20,37.279300,127.116500
인천광역시 서구 가정로 246,37.458410,126.703470
서울특별시 동작구 양녕로 191,37.516030,126.943550
서울특별시 동작구 장승배기로 118,37.516230,126.934900
서울특별시 강동구 아리수로50길 50,37.528150,127.122790
강원 속초시 장안로 15,38.204870,128.589970
인천광역시 부평구 원적로 429,37.458580,126.701770
강원특별자치도 동해시 한섬로 73,37.527970,129.119260
경기도 평택시 송탄로 247,36.990420,127.088810
경기도 용인시 처인구 한터로 99,37.235920,127.204690
경기도 평택시 평택4로 103,36.996460,127.084110
경기도 김포시 대곶면 율생로 74,37.617830,126.712700
경기도 수원시 영통구 도청로 65,37.262200,127.049280
서울특별시 도봉구 도봉로 517,37.672800,127.049710
경기도 부천시 경인로 148,37.503400,126.770740
강원 원주시 현충로 310,37.344110,127.923210
서울특별시 강북구 오현로32길 24-5,37.640730,127.025430
경기도 용인시 처인구 모현면 백옥대로 2404,37.235650,127.199510
서울특별시 구로구 오리로 1289,37.497190,126.885340
서울특별시 구로구 개봉로 24-2,37.497550,126.891210
경기도 시흥시 목감남서로 9-27,37.378300,126.803690
서울특별시 강북구 도봉로 272,37.642980,127.024230
서울특별시 강서구 강서로 391,37.547670,126.850830
서울특별시 동대문구 장한로5길 41,37.574230,127.044240
경기도 광명시 금하로 534,37.479590,126.869650
서울특별시 관악구 인헌2길 19,37.481710,126.951570
인천광역시 서구 가정로 322,37.455420,126.702770
강원 동해시 천곡로 12,37.526860,129.111050
인천광역시 부평구 부평대로 153,37.454720,126.700380
강원특별자치도 동해시 청운1길 73,37.524760,129.111510
경기도 안양시 만안구 예술공원로 72,37.384410,126.920660
서울특별시 동작구 상도로 88,37.517130,126.940660
강원 동해시 효자로 687,37.521190,129.118800
경기도 평택시 특구로27번길 46,36.989420,127.086230
경기도 안성시 중앙로372번길 26,37.004670,127.278970
경기도 안산시 단원구 광덕동로 91,37.322460,126.807680
인천광역시 서구 이음5로 60,37.454890,126.701360
경기도 평택시 평남로 941,36.991190,127.083620
경기도 여주시 우암로 14,37.294580,127.635180
서울특별시 은평구 통일로 738,37.604930,126.928990
경기도 수원시 팔달구 덕영대로 지하907-65,37.277610,127.018130
경기도 고양시 일산서구 원일로 106,37.673930,126.755750
경기도 평택시 포승읍 여술2길 38,36.989720,127.081350
서울 동대문구 한천로 195,37.571170,127.035940
서울특별시 중랑구 공릉로 58,37.604700,127.096440
경기도 화성시 향남읍 상신하길로328번길 26,37.203200,126.826670
경기도 하남시 미사강변서로 45,37.538420,127.213360
경기도 용인시 수지구 광교중앙로 319,37.322930,127.093380
인천광역시 서구 검단로 836,37.452690,126.705550
인천광역시 서구 길주로 91,37.460760,126.707410
경기도 포천시 소흘읍 솔모루로 98-6,37.892190,127.197780
경기도수원시장안구파장로99,37.413160,127.521450
